,date,information,related
61,2022-12-30,"Headline: Xcel Energy Inc. stock underperforms Friday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. slid 1.35% to $70.11 Friday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500...",XEL
62,2022-12-31,"Headline: These Were The 10 Best Performing Utilities Stocks In 2022, source:TalkMarkets, summary: No summary",XEL
63,2023-01-03,"Headline: Xcel Energy Inc. stock falls Tuesday, still outperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. slid 0.06% to $70.07 Tuesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500...",XEL
64,2023-01-04,"Headline: Xcel Energy Inc. stock rises Wednesday, outperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.86% higher to $70.67 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with..., Headline: Xcel Energy Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: No summary",XEL
65,2023-01-06,"Headline: Xcel Energy Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. rallied 2.96% to $71.29 Friday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",XEL
66,2023-01-09,"Headline: Xcel Energy Inc. stock outperforms competitors on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.97% higher to $71.98 Monday, on what proved to be an all-around grim trading session for the stock market, with the S&P..., Headline: Xcel Energy Year End 2022 Earnings Conference Call, source:Yahoo, summary: MINNEAPOLIS, January 10, 2023--On Thursday, January 26, 2023, Xcel Energy (NASDAQ: XEL) will host a conference call to review fourth quarter and year end 2022 financial results. The earnings report will be released prior to the market open on the same date.",XEL
67,2023-01-10,"Headline: Xcel Energy Inc. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.18% higher to $72.11 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the...",XEL
68,2023-01-11,"Headline: Xcel Energy Inc. stock rises Wednesday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.93% higher to $72.78 Wednesday, on what proved to be an all-around positive trading session for the stock market, with...",XEL
69,2023-01-12,"Headline: My 6-Figure Market-Beating Dividend Growth Portfolio, source:SeekingAlpha, summary: I decided to dedicate an article to my personal dividend growth portfolio, consisting of more than 90% of my net worth. Click here to read more about it., Headline: Xcel Energy Inc. stock underperforms Thursday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. shed 1.14% to $71.95 Thursday, on what proved to be an all-around great trading session for the stock market, with the S&P 500...",XEL
70,2023-01-13,"Headline: ERH: Some Concerns About The Distribution But Otherwise A Good CEF, source:SeekingAlpha, summary: Allspring Utilities and High Income Fund looks like a pretty good fund for most people. Click for our take on ERH CEF here., Headline: Xcel Energy Inc. stock underperforms Friday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. shed 1.08% to $71.17 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",XEL
71,2023-01-14,"Headline: Dividend Champion, Contender, And Challenger Highlights: Week Of January 15, source:Seeking Alpha, summary: No summary, Headline: Dividend Champion, Contender, And Challenger Highlights: Week Of January 15, source:SeekingAlpha, summary: Weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Read more to see companies with upcoming ex-dividend dates.",XEL
72,2023-01-16,"Headline: T Rowe Price Equity Income Fund Buys 2, Sells 3 in 4th Quarter, source:GuruFocus, summary: No summary",XEL
73,2023-01-17,"Headline: Xcel Energy Inc. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of Xcel Energy Inc. dropped 0.11% to $71.09 Tuesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500..., Headline: Xcel Energy Inc. stock falls Wednesday, underperforms market, source:MarketWatch, summary: No summary",XEL
74,2023-01-18,"Headline: Xcel Energy (XEL) Receives a Rating Update from a Top Analyst, source:TipRanks, summary: No summary, Headline: All You Need to Know About Xcel (XEL) Rating Upgrade to Buy, source:Yahoo, summary: Xcel (XEL) has been upgraded to a Zacks Rank #2 (Buy), reflecting growing optimism about the company's earnings prospects. This might drive the stock higher in the near term., Headline: Xcel (XEL) is an Incredible Growth Stock: 3 Reasons Why, source:Yahoo, summary: Xcel (XEL) is well positioned to outperform the market, as it exhibits above-average growth in financials., Headline: Xcel Energy Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: No summary",XEL
75,2023-01-19,"Headline: Xcel Energy (XEL) Earnings Expected to Grow: Should You Buy?, source:Yahoo, summary: Xcel (XEL) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations., Headline: IDU: Utilities Dashboard For January, source:SeekingAlpha, summary: Gas utilities look like the safest industry in the sector regarding valuation and quality. Here's why investors should consider IDU as an alternative to XLU.",XEL
76,2023-01-20,"Headline: Top 5 4th Quarter Trades of 44 WEALTH MANAGEMENT LLC, source:GuruFocus, summary: No summary",XEL
77,2023-01-22,"Headline: Xcel Energy Inc. stock falls Monday, underperforms market, source:MarketWatch, summary: No summary",XEL
78,2023-01-23,"Headline: Morgan Stanley Sticks to Its Hold Rating for Xcel Energy (XEL), source:TipRanks, summary: No summary, Headline: Xcel Energy Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: No summary",XEL
79,2023-01-24,"Headline: Xcel Energy (XEL) to Report Q4 Earnings: What's in the Offing?, source:Yahoo, summary: Xcel Energy's (XEL) fourth-quarter earnings is likely to have benefited from new rates and expanding customer base, while rising O&M expenses may have offset some positives., Headline: Xcel Energy Inc. stock rises Wednesday, outperforms market, source:MarketWatch, summary: No summary",XEL
80,2023-01-25,"Headline: Xcel Energy Q4 2022 Earnings Preview, source:Seeking Alpha, summary: No summary, Headline: GLOBAL BRIEFING: China daily Covid deaths falling despite curbs ease, source:Alliance News, summary: No summary, Headline: Xcel Energy Inc. stock rises Thursday, still underperforms market, source:MarketWatch, summary: No summary",XEL
81,2023-01-26,"Headline: Xcel Energy reports Q4 EPS 69c, consensus 68c, source:Thefly.com, summary: No summary, Headline: Xcel Energy backs FY23 EPS view $3.30-$3.40, consensus $3.37, source:Thefly.com, summary: No summary, Headline: Xcel Energy Non-GAAP EPS of $0.69 beats by $0.02, revenue of $4.05B beats by $1B, source:Seeking Alpha, summary: No summary, Headline: Xcel: Q4 Earnings Snapshot, source:Associated Press, The, summary: No summary, Headline: Xcel Energy foresees long-term 5%-7% annual EPS growth, source:Seeking Alpha, summary: No summary, Headline: Xcel Energy, Form Energy team to deploy iron-air battery systems, source:Thefly.com, summary: No summary, Headline: Xcel Energy 2022 Year End Earnings Report, source:Yahoo, summary: MINNEAPOLIS, January 26, 2023--Xcel Energy Inc. (NASDAQ: XEL) today reported 2022 GAAP and ongoing earnings of $1.74 billion, or $3.17 per share, compared with $1.60 billion, or $2.96 per share in the same period in 2021., Headline: Xcel Energy (XEL) Meets Q4 Earnings Estimates, source:Yahoo, summary: Xcel (XEL) delivered earnings and revenue surprises of 0% and 16.41%, respectively, for the quarter ended December 2022. Do the numbers hold clues to what lies ahead for the stock?, Headline: Form Energy Partners with Xcel Energy on Two Multi-day Energy Storage Projects, source:Yahoo, summary: BOSTON, January 26, 2023--Form Energy, Inc. announced today that it has entered into definitive agreements with Xcel Energy to deploy its iron-air battery systems., Headline: Xcel Energy (XEL) Q4 Earnings on Par With Estimates, Sales Beat, source:Yahoo, summary: Xcel Energy's (XEL) fourth-quarter earnings is on par with estimates and the company plans to invest $29.5 billion through 2027 to further strengthen its operations., Headline: Xcel Energy Inc. (XEL) Q4 2022 Earnings Call Transcript, source:SeekingAlpha, summary: Xcel Energy Inc. (NASDAQ:NASDAQ:XEL) Q4 2022 Earnings Conference Call January 26, 2023 10:00 AM ETCompany ParticipantsPaul Johnson - VP, IR and TreasurerBob Frenzel - President, CEO and...",XEL
82,2023-01-27,"Headline: Mizuho picks its top stocks for 2023, source:Seeking Alpha, summary: No summary, Headline: BMO Capital Remains a Buy on Xcel Energy (XEL), source:TipRanks, summary: No summary, Headline: Xcel Energy Inc. (NASDAQ:XEL) Q4 2022 Earnings Call Transcript, source:Yahoo, summary: Xcel Energy Inc. (NASDAQ:XEL) Q4 2022 Earnings Call Transcript January 26, 2023 Operator: Good day, ladies and gentlemen, and welcome to today’s Xcel Energy Year End 2022 Earnings Conference Call. For your information, today’s conference is being recorded. Questions will be taken from institutional investors, reporters can contact media relations with inquiries and individual investors […]",XEL
83,2023-01-29,"Headline: Xcel Energy Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: No summary",XEL
84,2023-01-30,"Headline: Xcel Energy Inc. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: No summary",XEL
85,2023-01-31,"Headline: Xcel Energy Inc. stock rises Wednesday, outperforms market, source:MarketWatch, summary: No summary",XEL
86,2023-02-01,"Headline: Xcel Energy Named a World’s Most Admired Company for 10th Consecutive Year, source:Yahoo, summary: MINNEAPOLIS, February 01, 2023--For the tenth year in a row, Xcel Energy has been honored as one of the World’s Most Admired Companies by Fortune magazine. The Minneapolis-based utility ranked first in social responsibility and quality of management, placing second overall among the most admired gas and electric companies in the country., Headline: Xcel Energy Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: No summary",XEL
87,2023-02-02,"Headline: CMS Energy (CMS) Q4 Earnings In Line, '23 EPS Guidance Up, source:Yahoo, summary: CMS Energy's (CMS) Q4 operating revenues of $2,278 million exceed the Zacks Consensus Estimate of $2,185.3 million by 4.2%. The top line improves 12.1% on a year-over-year basis., Headline: Target, 3M are top Minnesota companies on Fortune 'Most Admired' list, source:Yahoo, summary: Twelve Minnesota companies made Fortune magazine’s list of the world’s most admired companies. Minneapolis-based Target Corp. and 3M once again scored the highest among Minnesota’s most admired., Headline: Xcel Energy Inc. stock underperforms Friday when compared to competitors, source:MarketWatch, summary: No summary",XEL
88,2023-02-03,"Headline: Analysts` Opinions Are Mixed on These Utilities Stocks: Marathon Petroleum (MPC) and Xcel Energy (XEL), source:TipRanks, summary: No summary, Headline: Rose`s Income Garden January Success: Value And Dividend Review, source:Seeking Alpha, summary: No summary, Headline: 4 Stocks to Watch From the Prospering Electric Power Industry, source:Yahoo, summary: Electric power utilities like AEP, XEL, ED and PPL have well-chalked-out capital investment plans to upgrade infrastructure and add clean assets to their generation portfolio to provide efficient services.",XEL
89,2023-02-05,"Headline: Xcel Energy Inc. stock outperforms competitors on strong trading day, source:MarketWatch, summary: No summary",XEL
90,2023-02-06,"Headline: Zacks Industry Outlook Highlights American Electric Power, Xcel Energy, Consolidated Edison and PPL, source:Yahoo, summary: American Electric Power, Xcel Energy, Consolidated Edison and PPL have been highlighted in this Industry Outlook article., Headline: Xcel Energy Inc. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: No summary",XEL
91,2023-02-07,"Headline: Xcel Energy Inc. stock falls Wednesday, underperforms market, source:MarketWatch, summary: No summary",XEL
92,2023-02-08,"Headline: Xcel Energy Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: No summary",XEL
93,2023-02-09,"Headline: Xcel Energy Inc. stock rises Friday, outperforms market, source:MarketWatch, summary: No summary",XEL
94,2023-02-10,"Headline: 25 Biggest Minnesota Companies and Stocks, source:Yahoo, summary: In this article, we will be taking a look at the 25 Biggest Minnesota Companies and Stocks. To skip our detailed analysis, you can go directly to see the 5 Biggest Minnesota Companies and Stocks. If all U.S. states were countries, Minnesota would be the 53rd biggest economy in the world with a GDP of […]",XEL
95,2023-02-12,"Headline: Xcel Energy Is Solving Renewable Energy`s Storage Problem, source:Seeking Alpha, summary: No summary",XEL
96,2023-02-13,"Headline: Xcel Energy Inc. stock rises Monday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.34% higher to $68.71 Monday, on what proved to be an all-around positive trading session for the stock market, with the..., Headline: Xcel Energy Is Solving Renewable Energy's Storage Problem, source:SeekingAlpha, summary: Here's why investing in Xcel Energy could turn out to be an excellent opportunity.",XEL
97,2023-02-14,"Headline: Xcel Energy Inc. stock falls Tuesday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. slipped 1.06% to $67.98 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500..., Headline: Is Xcel (XEL) a Solid Growth Stock? 3 Reasons to Think ""Yes"", source:Yahoo, summary: Xcel (XEL) could produce exceptional returns because of its solid growth attributes., Headline: 12 Most Profitable Utility Stocks Now, source:Yahoo, summary: In this article, we take a look at 12 most profitable utility stocks now. If you want to see more most profitable utility stocks now, go directly to 5 Most Profitable Utility Stocks Now. In this article, we discuss utility companies in the United States. Utility companies provide essential services such as electricity, natural gas, […]",XEL
98,2023-02-15,"Headline: Luke Litteken Named Chair of National Trade Association, source:Business Wire, summary: No summary, Headline: Xcel Energy Inc. stock falls Wednesday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. slipped 0.12% to $67.90 Wednesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",XEL
99,2023-02-16,"Headline: 5 Dividend Growth Stocks to Buy Amid Market Volatility, source:Yahoo, summary: Microchip Technology (MCHP), Caterpillar (CAT), Xcel Energy (XEL), Cardinal Health (CAH) and Archer-Daniels-Midland (ADM) could be compelling dividend growth picks amid market volatility., Headline: Xcel Energy Inc. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of Xcel Energy Inc. dropped 0.94% to $67.26 Thursday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",XEL
100,2023-02-17,"Headline: Zacks.com featured highlights include Microchip Technology, Caterpillar, Xcel Energy, Cardinal Health and Archer-Daniels-Midland, source:Yahoo, summary: Microchip Technology, Caterpillar, Xcel Energy, Cardinal Health and Archer-Daniels-Midland are part of the Zacks screen of the Week article., Headline: Xcel Energy Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. advanced 1.12% to $68.01 Friday, on what proved to be an all-around mixed trading session for the stock market, with the Dow Jones...",XEL
101,2023-02-20,"Headline: Ten Biggest Utilities With Over 50% Gross Margin, source:TalkMarkets, summary: No summary",XEL
102,2023-02-21,"Headline: Xcel Energy Inc. stock falls Tuesday, still outperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. shed 1.19% to $67.20 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500 Index...",XEL
103,2023-02-22,"Headline: Xcel Energy raises quarterly dividend by 6.7% to 52c per share, source:Thefly.com, summary: No summary, Headline: Xcel Energy Inc. stock underperforms Wednesday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. slid 0.76% to $66.69 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500..., Headline: Xcel Energy Inc. Board Increases 2023 Common Dividend 6.7%, Declares Dividend on Common Stock, source:Yahoo, summary: MINNEAPOLIS, February 23, 2023--The Board of Directors of Xcel Energy Inc. (NASDAQ: XEL) today raised the quarterly dividend on the company’s common stock from 48.75 cents per share to 52 cents per share, which is equivalent to an annual rate of $2.08 per share. The dividends are payable April 20, 2023, to shareholders of record on March 15, 2023.",XEL
104,2023-02-23,"Headline: Xcel Energy raises dividend by 7% to $0.52, source:Seeking Alpha, summary: No summary, Headline: 5 Utility Stocks to Buy as Volatility Grips Wall Street, source:Yahoo, summary: We have narrowed our search to five low-beta utility stocks that are regular dividend payers. These are: AEE, NI, XEL, MDU and MGEE., Headline: Xcel Energy Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. shed 0.54% to $66.33 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",XEL
105,2023-02-24,"Headline: Shares of XEL Now Oversold, source:Energy Stock Channel, summary: No summary, Headline: Xcel Energy Inc. stock falls Friday, still outperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. slumped 0.78% to $65.81 Friday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500..., Headline: Xcel Energy (XEL) Declares $0.52 Dividend, source:Fintel, summary: nan",XEL
106,2023-02-25,"Headline: Dividend Champion, Contender, And Challenger Highlights: Week Of February 26, source:SeekingAlpha, summary: Weekly summary of dividend activity for Dividend Champions, Contenders, Challengers. Read more to see the companies with upcoming ex-dividend dates.",XEL
107,2023-02-26,"Headline: Xcel Energy Full Year 2022 Earnings: Revenues Beat Expectations, EPS In Line, source:Yahoo, summary: Xcel Energy ( NASDAQ:XEL ) Full Year 2022 Results Key Financial Results Revenue: US$15.3b (up 14% from FY 2021). Net...",XEL
108,2023-02-27,"Headline: Xcel Energy Inc. stock outperforms competitors despite losses on the day, source:MarketWatch, summary: Shares of Xcel Energy Inc. dropped 0.62% to $65.40 Monday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",XEL
109,2023-02-28,"Headline: Xcel Energy Inc. stock falls Tuesday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. slipped 1.27% to $64.57 Tuesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500..., Headline: The 7 Best Utility Stocks to Buy as Yields Rise, source:Yahoo, summary: With monetary policy possibly about to take a turn for the worst for risk-on assets, investors should consider the best utility stocks to buy. Unfortunately for Wall Street, the Personal Consumption Expenditures (PCE) index came in hotter than economists anticipated. In turn, this dynamic suggests that the Federal Reserve may raise the benchmark interest rate to combat stubbornly high inflation. Fundamentally, the best utility stocks to buy shield investors from significant volatility because of",XEL
110,2023-03-01,"Headline: Xcel Energy Inc. stock underperforms Wednesday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. slipped 2.01% to $63.27 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the Dow...",XEL
111,2023-03-02,"Headline: Down -9.11% in 4 Weeks, Here's Why You Should You Buy the Dip in Xcel (XEL), source:Yahoo, summary: The heavy selling pressure might have exhausted for Xcel (XEL) as it is technically in oversold territory now. In addition to this technical measure, strong agreement among Wall Street analysts in revising earnings estimates higher indicates that the stock is ripe for a trend reversal., Headline: Xcel Energy Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. rose 1.69% to $64.34 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",XEL
112,2023-03-03,"Headline: UTG: This 8.23% High-Yield Utility CEF Generates Steady Income For Income Investors, source:SeekingAlpha, summary: Since inception, UTG generated $34.36 of income from dividend distributions which is 171.78% of its initial share price of $20. Read more on UTG CEF here., Headline: Xcel Energy Inc. stock rises Friday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. advanced 1.18% to $65.10 Friday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",XEL
113,2023-03-06,"Headline: Xcel Energy Inc. stock underperforms Monday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. slumped 0.08% to $65.05 Monday, on what proved to be an all-around positive trading session for the stock market, with the S&P 500...",XEL
114,2023-03-07,"Headline: Xcel Energy Inc. stock falls Tuesday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. slipped 2.21% to $63.61 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500...",XEL
115,2023-03-08,"Headline: Xcel Energy Inc. stock rises Wednesday, outperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. advanced 1.24% to $64.40 Wednesday, on what proved to be an all-around mixed trading session for the stock market, with the S&P...",XEL
116,2023-03-09,"Headline: 37 Upcoming Dividend Increases, Including 2 Dividend Kings, source:SeekingAlpha, summary: All these stocks have at least 5 fiscal years of dividend growth history and come from the U.S. Dividend Champions List. Click here to see our exclusive list., Headline: Xcel Energy Inc. stock outperforms market despite losses on the day, source:MarketWatch, summary: Shares of Xcel Energy Inc. slipped 0.23% to $64.25 Thursday, on what proved to be an all-around poor trading session for the stock market, with the S&P 500..., Headline: Xcel Energy seeks 20-year license extension for Minnesota nuclear reactor, source:Seeking Alpha, summary: No summary",XEL
117,2023-03-10,"Headline: Xcel Energy Inc. stock underperforms Friday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. shed 1.60% to $63.22 Friday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500 Index...",XEL
118,2023-03-11,"Headline: Dividend Champion, Contender, And Challenger Highlights: Week Of March 12, source:SeekingAlpha, summary: A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Companies which changed their dividends. Companies with upcoming ex-dividend dates.",XEL
119,2023-03-13,"Headline: Xcel Energy (XEL) Rides on Renewable Expansion, Investment, source:Yahoo, summary: Xcel Energy (XEL) is expected to further benefit from systematic investments and renewable expansion., Headline: Xcel Energy Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. advanced 3.29% to $65.30 Monday, on what proved to be an all-around grim trading session for the stock market, with the S&P 500..., Headline: World's Largest Aircraft Lessor Is Making Exciting Moves, source:Yahoo, summary: And investigative reporter Marshall Zelinger drops by to talk about Xcel Energy and the fundamentals of being a monopoly.",XEL
120,2023-03-14,"Headline: Xcel Energy Inc. stock rises Tuesday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. advanced 1.02% to $65.44 Tuesday, on what proved to be an all-around positive trading session for the stock market, with the S&P..., Headline: Wednesday Sector Leaders: Utilities, Consumer Products, source:Market News Video, summary: No summary",XEL
121,2023-03-15,"Headline: Early notable gainers among liquid option names on March 15th, source:Thefly.com, summary: No summary, Headline: Going beyond 'green,' activism new standard in ski industry, source:Associated Press, The, summary: No summary, Headline: Video: Wednesday`s ETF Movers: PBUS, OIH, source:Market News Video, summary: No summary, Headline: Xcel Energy Inc. stock outperforms competitors on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. rallied 2.86% to $67.31 Wednesday, on what proved to be an all-around dismal trading session for the stock market, with the S&P...",XEL
122,2023-03-16,"Headline: Xcel Energy Inc. stock falls Thursday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. sank 0.10% to $67.24 Thursday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500..., Headline: Regulators monitor tritium leak at Minnesota nuclear plant, source:Yahoo, summary: Minnesota regulators said Thursday they're monitoring the cleanup of a leak of 400,000 gallons of radioactive water from Xcel Energy's Monticello nuclear power plant, and the company said there's no danger to the public.  “Xcel Energy took swift action to contain the leak to the plant site, which poses no health and safety risk to the local community or the environment,” the Minneapolis-based utility said in a statement.  While Xcel reported the leak of water containing tritium to state and federal authorities in late November, the spill had not been made public before Thursday., Headline: Nuclear Plant Near Minneapolis Reports Leak of Tainted Water, source:Yahoo, summary: (Bloomberg) -- Xcel Energy found and contained a leak of water laced with the radioactive isotope tritium at its Monticello Nuclear Generating Plant near Minneapolis, saying the November spill posed no threat to the environment.Most Read from BloombergSchwab Clients Shift From Prime Funds to Government PortfoliosFirst Republic Set to Get $30 Billion of Deposits in RescueIn New York City, a $100,000 Salary Feels Like $36,000How Dimon and Yellen Helped Secure $30 Billion Lifeline for First Republi",XEL
123,2023-03-17,"Headline: Xcel Energy price target lowered to $72 from $75 at Mizuho, source:Thefly.com, summary: No summary, Headline: Minnesota officials say radioactive water leak not affecting drinking water, source:United Press International, summary: No summary, Headline: VPU: Utilities Dashboard For March, source:SeekingAlpha, summary: Gas utilities are undervalued by 7% relative to 11-year averages. We discuss Vanguard Utilities ETF, an alternative to XLU. Click here for more on VPU., Headline: Xcel Energy Inc. stock falls Friday, still outperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. sank 0.54% to $66.88 Friday, on what proved to be an all-around dismal trading session for the stock market, with the S&P 500..., Headline: Regulators: Nuclear plant leak didn't require public notice, source:Yahoo, summary: Minnesota regulators knew four months ago that radioactive waste had leaked from a nuclear power plant in Monticello — but they didn’t announce anything about the leak until this week.  The delay in notifying the public about the November leak raised questions about public safety and transparency, but industry experts said Friday there was never a public health threat.  “This is something that we struggle with because there is such concern with anything that is nuclear,” said Victoria Mitlyng, a spokesperson with the Nuclear Regulatory Commission.",XEL
124,2023-03-20,"Headline: Xcel Energy Inc. stock rises Monday, still underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. inched 0.76% higher to $67.39 Monday, on what proved to be an all-around favorable trading session for the stock market, with the...",XEL
125,2023-03-21,"Headline: Utilities stocks broadly lower as risk assets rally for second straight day, source:Seeking Alpha, summary: No summary, Headline: Xcel Energy Inc. stock underperforms Tuesday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. slid 2.80% to $65.50 Tuesday, on what proved to be an all-around favorable trading session for the stock market, with the S&P 500...",XEL
126,2023-03-22,"Headline: Xcel Energy Inc. stock underperforms Wednesday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. shed 2.06% to $64.15 Wednesday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500..., Headline: Xcel Energy Inc. (NASDAQ:XEL) Delivered A Better ROE Than Its Industry, source:Yahoo, summary: Many investors are still learning about the various metrics that can be useful when analysing a stock. This article is...",XEL
127,2023-03-23,"Headline: Xcel Energy Inc. stock underperforms Thursday when compared to competitors, source:MarketWatch, summary: Shares of Xcel Energy Inc. slipped 1.31% to $63.31 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P..., Headline: Radioactive water leaks at Minn. nuclear plant for 2nd time, source:Associated Press, The, summary: No summary, Headline: Xcel`s Minnesota nuclear plant powers down after second leak in two years, source:Seeking Alpha, summary: No summary, Headline: Radioactive water leaks at Minn. nuclear plant for 2nd time, source:Yahoo, summary: Water containing a radioactive material has leaked for a second time from a nuclear plant near Minneapolis and the plant will be shut down, but there is no danger to the public, the plant’s owner said Thursday.  A leak of what was believed to be hundreds of gallons of water containing tritium was discovered this week from a temporary fix at the Monticello Nuclear Generating Plant, where 400,000 gallons (1.5 million liters) of water with tritium leaked in November, Xcel Energy said in a statement Thursday.",XEL
128,2023-03-24,"Headline: Early notable gainers among liquid option names on March 24th, source:Thefly.com, summary: No summary, Headline: Radioactive water leaks at Xcel Energy`s Minnesota nuclear plant for 2nd time, source:MarketWatch, summary: No summary, Headline: Radioactive water leaks at Xcel Energy's Minnesota nuclear plant for 2nd time, source:MarketWatch, summary: A water leak containing tritium was discovered this week from a temporary fix at the Monticello Nuclear Generating Plant, Xcel Energy said., Headline: A nuclear plant that leaked 400,000 gallons of radioactive water will be shut down after second incident, source:CNBC, summary: Repairs are set to begin to fix the leaking of radioactive water from the facility this week, after a larger leak was discovered last November but only made public this month., Headline: Xcel Energy Inc. stock outperforms market on strong trading day, source:MarketWatch, summary: Shares of Xcel Energy Inc. rallied 3.54% to $65.55 Friday, on what proved to be an all-around favorable trading session for the stock market, with the S&P...",XEL
129,2023-03-27,"Headline: Xcel Energy Inc. stock falls Monday, underperforms market, source:MarketWatch, summary: Shares of Xcel Energy Inc. sank 0.40% to $65.29 Monday, on what proved to be an all-around great trading session for the stock market, with the S&P 500 Index..., Headline: Xcel`s shut nuclear plant poised to restart in next week after leak repair, source:Seeking Alpha, summary: No summary",XEL
130,2023-03-28,"Headline: Energy company: Minnesota leak fixed, plant to reopen soon, source:Yahoo, summary: A faulty pipe that allowed water containing a radioactive isotope of hydrogen to leak at a Minnesota nuclear power plant has been repaired and the plant will return to service in the next week, a spokesman for the energy company said Tuesday.  Meanwhile, a state agency said a fish kill that claimed at least 230 fish in the Mississippi River near Xcel Energy’s Monticello Nuclear Generating Plant was caused by a water temperature change resulting from the shutdown of the plant, not by any chemicals leaking into the river.  The nuclear plant, about 38 miles (60 kilometers) northwest of Minneapolis, was fully powered down around 7 a.m. Saturday to fix the leaky pipe discovered last week, Xcel Energy spokesman Theo Keith said., Headline: Minnesota nuclear plant to restart in next week after leak repair - spokesperson, source:Reuters, summary: A Minnesota nuclear power plant owned by Xcel Energy Inc will be restarted in the next week after being shut down due to a leak at the plant, a company spokesperson said on Tuesday.",XEL
